,story,sent_index,token_index,token,bio,lemma,pos,MatchesNeg,hasPrefix,hasPrefix&Antonym,hasSuffix,hasSuffix&Antonym
9583,wisteria02,222,10,partly,O,partly,RB,False,False,False,False,False
9584,wisteria02,222,11,from,O,from,IN,False,False,False,False,False
9585,wisteria02,222,12,my,O,my,PRP$,False,False,False,False,False
9586,wisteria02,222,13,own,O,own,JJ,False,False,False,False,False
9587,wisteria02,222,14,observation,O,observation,NN,False,False,False,False,False
9588,wisteria02,222,15,.,O,.,.,False,False,False,False,False
9589,wisteria02,223,0,There,O,There,EX,False,False,False,False,False
9590,wisteria02,223,1,are,O,are,VBP,False,False,False,False,False
9591,wisteria02,223,2,no,B-NEG,no,DT,True,False,False,False,False
9592,wisteria02,223,3,better,O,better,JJR,False,False,False,False,False
9593,wisteria02,223,4,instruments,O,instrument,NNS,False,False,False,False,False
9594,wisteria02,223,5,than,O,than,IN,False,False,False,False,False
9595,wisteria02,223,6,discharged,O,discharged,JJ,False,True,True,False,False
9596,wisteria02,223,7,servants,O,servant,NNS,False,False,False,False,False
9597,wisteria02,223,8,with,O,with,IN,False,False,False,False,False
9598,wisteria02,223,9,a,O,a,DT,False,False,False,False,False
9599,wisteria02,223,10,grievance,O,grievance,NN,False,False,False,False,False
9600,wisteria02,223,11,",",O,",",",",False,False,False,False,False
9601,wisteria02,223,12,and,O,and,CC,False,False,False,False,False
9602,wisteria02,223,13,I,O,I,PRP,False,False,False,False,False
9603,wisteria02,223,14,was,O,wa,VBD,False,False,False,False,False
9604,wisteria02,223,15,lucky,O,lucky,JJ,False,False,False,False,False
9605,wisteria02,223,16,enough,O,enough,RB,False,False,False,False,False
9606,wisteria02,223,17,to,O,to,TO,False,False,False,False,False
9607,wisteria02,223,18,find,O,find,VB,False,False,False,False,False
9608,wisteria02,223,19,one,O,one,CD,False,False,False,False,False
9609,wisteria02,223,20,.,O,.,.,False,False,False,False,False
9610,wisteria02,224,0,I,O,I,PRP,False,False,False,False,False
9611,wisteria02,224,1,call,O,call,VBP,False,False,False,False,False
9612,wisteria02,224,2,it,O,it,PRP,False,False,False,False,False
9613,wisteria02,224,3,luck,O,luck,JJ,False,False,False,False,False
9614,wisteria02,224,4,",",O,",",",",False,False,False,False,False
9615,wisteria02,224,5,but,O,but,CC,False,False,False,False,False
9616,wisteria02,224,6,it,O,it,PRP,False,False,False,False,False
9617,wisteria02,224,7,would,O,would,MD,False,False,False,False,False
9618,wisteria02,224,8,not,B-NEG,not,RB,True,False,False,False,False
9619,wisteria02,224,9,have,O,have,VB,False,False,False,False,False
9620,wisteria02,224,10,come,O,come,VBN,False,False,False,False,False
9621,wisteria02,224,11,my,O,my,PRP$,False,False,False,False,False
9622,wisteria02,224,12,way,O,way,NN,False,False,False,False,False
9623,wisteria02,224,13,had,O,had,VBD,False,False,False,False,False
9624,wisteria02,224,14,I,O,I,PRP,False,False,False,False,False
9625,wisteria02,224,15,not,B-NEG,not,RB,True,False,False,False,False
9626,wisteria02,224,16,been,O,been,VBN,False,False,False,False,False
9627,wisteria02,224,17,looking,O,looking,VBG,False,False,False,False,False
9628,wisteria02,224,18,out,O,out,RP,False,False,False,False,False
9629,wisteria02,224,19,for,O,for,IN,False,False,False,False,False
9630,wisteria02,224,20,it,O,it,PRP,False,False,False,False,False
9631,wisteria02,224,21,.,O,.,.,False,False,False,False,False
9632,wisteria02,225,0,As,O,As,IN,False,False,False,False,False
9633,wisteria02,225,1,Baynes,O,Baynes,NNP,False,False,False,False,False
9634,wisteria02,225,2,remarks,O,remark,NNS,False,False,False,False,False
9635,wisteria02,225,3,",",O,",",",",False,False,False,False,False
9636,wisteria02,225,4,we,O,we,PRP,False,False,False,False,False
9637,wisteria02,225,5,all,O,all,DT,False,False,False,False,False
9638,wisteria02,225,6,have,O,have,VBP,False,False,False,False,False
9639,wisteria02,225,7,our,O,our,PRP$,False,False,False,False,False
9640,wisteria02,225,8,systems,O,system,NNS,False,False,False,False,False
9641,wisteria02,225,9,.,O,.,.,False,False,False,False,False
9642,wisteria02,226,0,It,O,It,PRP,False,False,False,False,False
9643,wisteria02,226,1,was,O,wa,VBD,False,False,False,False,False
9644,wisteria02,226,2,my,O,my,PRP$,False,False,False,False,False
9645,wisteria02,226,3,system,O,system,NN,False,False,False,False,False
9646,wisteria02,226,4,which,O,which,WDT,False,False,False,False,False
9647,wisteria02,226,5,enabled,O,enabled,VBD,False,False,False,False,False
9648,wisteria02,226,6,me,O,me,PRP,False,False,False,False,False
9649,wisteria02,226,7,to,O,to,TO,False,False,False,False,False
9650,wisteria02,226,8,find,O,find,VB,False,False,False,False,False
9651,wisteria02,226,9,John,O,John,NNP,False,False,False,False,False
9652,wisteria02,226,10,Warner,O,Warner,NNP,False,False,False,False,False
9653,wisteria02,226,11,",",O,",",",",False,False,False,False,False
9654,wisteria02,226,12,late,O,late,JJ,False,False,False,False,False
9655,wisteria02,226,13,gardener,O,gardener,NN,False,False,False,False,False
9656,wisteria02,226,14,of,O,of,IN,False,False,False,False,False
9657,wisteria02,226,15,High,O,High,NNP,False,False,False,False,False
9658,wisteria02,226,16,Gable,O,Gable,NNP,False,False,False,False,False
9659,wisteria02,226,17,",",O,",",",",False,False,False,False,False
9660,wisteria02,226,18,sacked,O,sacked,VBD,False,False,False,False,False
9661,wisteria02,226,19,in,O,in,IN,False,False,False,False,False
9662,wisteria02,226,20,a,O,a,DT,False,False,False,False,False
9663,wisteria02,226,21,moment,O,moment,NN,False,False,False,False,False
9664,wisteria02,226,22,of,O,of,IN,False,False,False,False,False
9665,wisteria02,226,23,temper,O,temper,NN,False,False,False,False,False
9666,wisteria02,226,24,by,O,by,IN,False,False,False,False,False
9667,wisteria02,226,25,his,O,his,PRP$,False,False,False,False,False
9668,wisteria02,226,26,imperious,O,imperious,JJ,False,False,False,False,False
9669,wisteria02,226,27,employer,O,employer,NN,False,False,False,False,False
9670,wisteria02,226,28,.,O,.,.,False,False,False,False,False
9671,wisteria02,227,0,He,O,He,PRP,False,False,False,False,False
9672,wisteria02,227,1,in,O,in,IN,False,False,False,False,False
9673,wisteria02,227,2,turn,O,turn,NN,False,False,False,False,False
9674,wisteria02,227,3,had,O,had,VBD,False,False,False,False,False
9675,wisteria02,227,4,friends,O,friend,NNS,False,False,False,False,False
9676,wisteria02,227,5,among,O,among,IN,False,False,False,False,False
9677,wisteria02,227,6,the,O,the,DT,False,False,False,False,False
9678,wisteria02,227,7,indoor,O,indoor,JJ,False,True,False,False,False
9679,wisteria02,227,8,servants,O,servant,NNS,False,False,False,False,False
9680,wisteria02,227,9,who,O,who,WP,False,False,False,False,False
9681,wisteria02,227,10,unite,O,unite,VBP,False,False,False,False,False
9682,wisteria02,227,11,in,O,in,IN,False,False,False,False,False
9683,wisteria02,227,12,their,O,their,PRP$,False,False,False,False,False
9684,wisteria02,227,13,fear,O,fear,NN,False,False,False,False,False
9685,wisteria02,227,14,and,O,and,CC,False,False,False,False,False
9686,wisteria02,227,15,dislike,B-NEG,dislike,NN,False,True,True,False,False
9687,wisteria02,227,16,of,O,of,IN,False,False,False,False,False
9688,wisteria02,227,17,their,O,their,PRP$,False,False,False,False,False
9689,wisteria02,227,18,master,O,master,NN,False,False,False,False,False
9690,wisteria02,227,19,.,O,.,.,False,False,False,False,False
9691,wisteria02,228,0,So,O,So,IN,False,False,False,False,False
9692,wisteria02,228,1,I,O,I,PRP,False,False,False,False,False
9693,wisteria02,228,2,had,O,had,VBD,False,False,False,False,False
9694,wisteria02,228,3,my,O,my,PRP$,False,False,False,False,False
9695,wisteria02,228,4,key,O,key,NN,False,False,False,False,False
9696,wisteria02,228,5,to,O,to,TO,False,False,False,False,False
9697,wisteria02,228,6,the,O,the,DT,False,False,False,False,False
9698,wisteria02,228,7,secrets,O,secret,NNS,False,False,False,False,False
9699,wisteria02,228,8,of,O,of,IN,False,False,False,False,False
9700,wisteria02,228,9,the,O,the,DT,False,False,False,False,False
9701,wisteria02,228,10,establishment,O,establishment,NN,False,False,False,False,False
9702,wisteria02,228,11,.,O,.,.,False,False,False,False,False
9703,wisteria02,229,0,``,O,``,``,False,False,False,False,False
9704,wisteria02,229,1,Curious,O,Curious,JJ,False,False,False,False,False
9705,wisteria02,229,2,people,O,people,NNS,False,False,False,False,False
9706,wisteria02,229,3,",",O,",",",",False,False,False,False,False
9707,wisteria02,229,4,Watson,O,Watson,NNP,False,False,False,False,False
9708,wisteria02,229,5,!,O,!,.,False,False,False,False,False
9709,wisteria02,230,0,I,O,I,PRP,False,False,False,False,False
9710,wisteria02,230,1,do,O,do,VBP,False,False,False,False,False
9711,wisteria02,230,2,n't,B-NEG,n't,RB,True,False,False,False,False
9712,wisteria02,230,3,pretend,O,pretend,VB,False,False,False,False,False
9713,wisteria02,230,4,to,O,to,TO,False,False,False,False,False
9714,wisteria02,230,5,understand,O,understand,VB,False,False,False,False,False
9715,wisteria02,230,6,it,O,it,PRP,False,False,False,False,False
9716,wisteria02,230,7,all,O,all,DT,False,False,False,False,False
9717,wisteria02,230,8,yet,O,yet,RB,False,False,False,False,False
9718,wisteria02,230,9,",",O,",",",",False,False,False,False,False
9719,wisteria02,230,10,but,O,but,CC,False,False,False,False,False
9720,wisteria02,230,11,very,O,very,RB,False,False,False,False,False
9721,wisteria02,230,12,curious,O,curious,JJ,False,False,False,False,False
9722,wisteria02,230,13,people,O,people,NNS,False,False,False,False,False
9723,wisteria02,230,14,anyway,O,anyway,RB,False,False,False,False,False
9724,wisteria02,230,15,.,O,.,.,False,False,False,False,False
9725,wisteria02,231,0,It,O,It,PRP,False,False,False,False,False
9726,wisteria02,231,1,'s,O,'s,VBZ,False,False,False,False,False
9727,wisteria02,231,2,a,O,a,DT,False,False,False,False,False
9728,wisteria02,231,3,double-winged,O,double-winged,JJ,False,False,False,False,False
9729,wisteria02,231,4,house,O,house,NN,False,False,False,False,False
9730,wisteria02,231,5,",",O,",",",",False,False,False,False,False
9731,wisteria02,231,6,and,O,and,CC,False,False,False,False,False
9732,wisteria02,231,7,the,O,the,DT,False,False,False,False,False
9733,wisteria02,231,8,servants,O,servant,NNS,False,False,False,False,False
9734,wisteria02,231,9,live,O,live,VBP,False,False,False,False,False
9735,wisteria02,231,10,on,O,on,IN,False,False,False,False,False
9736,wisteria02,231,11,one,O,one,CD,False,False,False,False,False
9737,wisteria02,231,12,side,O,side,NN,False,False,False,False,False
9738,wisteria02,231,13,",",O,",",",",False,False,False,False,False
9739,wisteria02,231,14,the,O,the,DT,False,False,False,False,False
9740,wisteria02,231,15,family,O,family,NN,False,False,False,False,False
9741,wisteria02,231,16,on,O,on,IN,False,False,False,False,False
9742,wisteria02,231,17,the,O,the,DT,False,False,False,False,False
9743,wisteria02,231,18,other,O,other,JJ,False,False,False,False,False
9744,wisteria02,231,19,.,O,.,.,False,False,False,False,False
9745,wisteria02,232,0,There,O,There,EX,False,False,False,False,False
9746,wisteria02,232,1,'s,O,'s,VBZ,False,False,False,False,False
9747,wisteria02,232,2,no,B-NEG,no,DT,True,False,False,False,False
9748,wisteria02,232,3,link,O,link,NN,False,False,False,False,False
9749,wisteria02,232,4,between,O,between,IN,False,False,False,False,False
9750,wisteria02,232,5,the,O,the,DT,False,False,False,False,False
9751,wisteria02,232,6,two,O,two,CD,False,False,False,False,False
9752,wisteria02,232,7,save,O,save,NN,False,False,False,False,False
9753,wisteria02,232,8,for,O,for,IN,False,False,False,False,False
9754,wisteria02,232,9,Henderson,O,Henderson,NNP,False,False,False,False,False
9755,wisteria02,232,10,'s,O,'s,POS,False,False,False,False,False
9756,wisteria02,232,11,own,O,own,JJ,False,False,False,False,False
9757,wisteria02,232,12,servant,O,servant,NN,False,False,False,False,False
9758,wisteria02,232,13,",",O,",",",",False,False,False,False,False
9759,wisteria02,232,14,who,O,who,WP,False,False,False,False,False
9760,wisteria02,232,15,serves,O,serf,VBZ,False,False,False,False,False
9761,wisteria02,232,16,the,O,the,DT,False,False,False,False,False
9762,wisteria02,232,17,family,O,family,NN,False,False,False,False,False
9763,wisteria02,232,18,'s,O,'s,POS,False,False,False,False,False
9764,wisteria02,232,19,meals,O,meal,NNS,False,False,False,False,False
9765,wisteria02,232,20,.,O,.,.,False,False,False,False,False
9766,wisteria02,233,0,Everything,O,Everything,NN,False,False,False,False,False
9767,wisteria02,233,1,is,O,is,VBZ,False,False,False,False,False
9768,wisteria02,233,2,carried,O,carried,VBN,False,False,False,False,False
9769,wisteria02,233,3,to,O,to,TO,False,False,False,False,False
9770,wisteria02,233,4,a,O,a,DT,False,False,False,False,False
9771,wisteria02,233,5,certain,O,certain,JJ,False,False,False,False,False
9772,wisteria02,233,6,door,O,door,NN,False,False,False,False,False
9773,wisteria02,233,7,",",O,",",",",False,False,False,False,False
9774,wisteria02,233,8,which,O,which,WDT,False,False,False,False,False
9775,wisteria02,233,9,forms,O,form,VBZ,False,False,False,False,False
9776,wisteria02,233,10,the,O,the,DT,False,False,False,False,False
9777,wisteria02,233,11,one,O,one,CD,False,False,False,False,False
9778,wisteria02,233,12,connection,O,connection,NN,False,False,False,False,False
9779,wisteria02,233,13,.,O,.,.,False,False,False,False,False
9780,wisteria02,234,0,Governess,O,Governess,NN,False,False,False,False,False
9781,wisteria02,234,1,and,O,and,CC,False,False,False,False,False
9782,wisteria02,234,2,children,O,child,NNS,False,False,False,False,False
9783,wisteria02,234,3,hardly,O,hardly,RB,False,False,False,False,False
9784,wisteria02,234,4,go,O,go,VBP,False,False,False,False,False
9785,wisteria02,234,5,out,O,out,RP,False,False,False,False,False
9786,wisteria02,234,6,at,O,at,IN,False,False,False,False,False
9787,wisteria02,234,7,all,O,all,DT,False,False,False,False,False
9788,wisteria02,234,8,",",O,",",",",False,False,False,False,False
9789,wisteria02,234,9,except,O,except,IN,False,False,False,False,False
9790,wisteria02,234,10,into,O,into,IN,False,False,False,False,False
9791,wisteria02,234,11,the,O,the,DT,False,False,False,False,False
9792,wisteria02,234,12,garden,O,garden,NN,False,False,False,False,False
9793,wisteria02,234,13,.,O,.,.,False,False,False,False,False
9794,wisteria02,235,0,Henderson,O,Henderson,NNP,False,False,False,False,False
9795,wisteria02,235,1,never,B-NEG,never,RB,True,False,False,False,False
9796,wisteria02,235,2,by,O,by,IN,False,False,False,False,False
9797,wisteria02,235,3,any,O,any,DT,False,False,False,False,False
9798,wisteria02,235,4,chance,O,chance,NN,False,False,False,False,False
9799,wisteria02,235,5,walks,O,walk,NNS,False,False,False,False,False
9800,wisteria02,235,6,alone,O,alone,RB,False,False,False,False,False
9801,wisteria02,235,7,.,O,.,.,False,False,False,False,False
9802,wisteria02,236,0,His,O,His,PRP$,False,False,False,False,False
9803,wisteria02,236,1,dark,O,dark,NN,False,False,False,False,False
9804,wisteria02,236,2,secretary,O,secretary,NN,False,False,False,False,False
9805,wisteria02,236,3,is,O,is,VBZ,False,False,False,False,False
9806,wisteria02,236,4,like,O,like,IN,False,False,False,False,False
9807,wisteria02,236,5,his,O,his,PRP$,False,False,False,False,False
9808,wisteria02,236,6,shadow,O,shadow,NN,False,False,False,False,False
9809,wisteria02,236,7,.,O,.,.,False,False,False,False,False
9810,wisteria02,237,0,The,O,The,DT,False,False,False,False,False
9811,wisteria02,237,1,gossip,O,gossip,NN,False,False,False,False,False
9812,wisteria02,237,2,among,O,among,IN,False,False,False,False,False
9813,wisteria02,237,3,the,O,the,DT,False,False,False,False,False
9814,wisteria02,237,4,servants,O,servant,NNS,False,False,False,False,False
9815,wisteria02,237,5,is,O,is,VBZ,False,False,False,False,False
9816,wisteria02,237,6,that,O,that,IN,False,False,False,False,False
9817,wisteria02,237,7,their,O,their,PRP$,False,False,False,False,False
9818,wisteria02,237,8,master,O,master,NN,False,False,False,False,False
9819,wisteria02,237,9,is,O,is,VBZ,False,False,False,False,False
9820,wisteria02,237,10,terribly,O,terribly,RB,False,False,False,False,False
9821,wisteria02,237,11,afraid,O,afraid,JJ,False,True,False,False,False
9822,wisteria02,237,12,of,O,of,IN,False,False,False,False,False
9823,wisteria02,237,13,something,O,something,NN,False,False,False,False,False
9824,wisteria02,237,14,.,O,.,.,False,False,False,False,False
9825,wisteria02,238,0,`,O,`,``,False,False,False,False,False
9826,wisteria02,238,1,Sold,O,Sold,VBD,False,False,False,False,False
9827,wisteria02,238,2,his,O,his,PRP$,False,False,False,False,False
9828,wisteria02,238,3,soul,O,soul,NN,False,False,False,False,False
9829,wisteria02,238,4,to,O,to,TO,False,False,False,False,False
9830,wisteria02,238,5,the,O,the,DT,False,False,False,False,False
9831,wisteria02,238,6,devil,O,devil,NN,False,False,False,False,False
9832,wisteria02,238,7,in,O,in,IN,False,False,False,False,False
9833,wisteria02,238,8,exchange,O,exchange,NN,False,False,False,False,False
9834,wisteria02,238,9,for,O,for,IN,False,False,False,False,False
9835,wisteria02,238,10,money,O,money,NN,False,False,False,False,False
9836,wisteria02,238,11,",",O,",",",",False,False,False,False,False
9837,wisteria02,238,12,',O,','',False,False,False,False,False
9838,wisteria02,238,13,says,O,say,VBZ,False,False,False,False,False
9839,wisteria02,238,14,Warner,O,Warner,NNP,False,False,False,False,False
9840,wisteria02,238,15,",",O,",",",",False,False,False,False,False
9841,wisteria02,238,16,`,O,`,``,False,False,False,False,False
9842,wisteria02,238,17,and,O,and,CC,False,False,False,False,False
9843,wisteria02,238,18,expects,O,expects,VBZ,False,False,False,False,False
9844,wisteria02,238,19,his,O,his,PRP$,False,False,False,False,False
9845,wisteria02,238,20,creditor,O,creditor,NN,False,False,False,False,False
9846,wisteria02,238,21,to,O,to,TO,False,False,False,False,False
9847,wisteria02,238,22,come,O,come,VB,False,False,False,False,False
9848,wisteria02,238,23,up,O,up,RP,False,False,False,False,False
9849,wisteria02,238,24,and,O,and,CC,False,False,False,False,False
9850,wisteria02,238,25,claim,O,claim,VB,False,False,False,False,False
9851,wisteria02,238,26,his,O,his,PRP$,False,False,False,False,False
9852,wisteria02,238,27,own,O,own,JJ,False,False,False,False,False
9853,wisteria02,238,28,.,O,.,.,False,False,False,False,False
9854,wisteria02,238,29,',O,','',False,False,False,False,False
9855,wisteria02,239,0,Where,O,Where,WRB,False,False,False,False,False
9856,wisteria02,239,1,they,O,they,PRP,False,False,False,False,False
9857,wisteria02,239,2,came,O,came,VBD,False,False,False,False,False
9858,wisteria02,239,3,from,O,from,IN,False,False,False,False,False
9859,wisteria02,239,4,",",O,",",",",False,False,False,False,False
9860,wisteria02,239,5,or,O,or,CC,False,False,False,False,False
9861,wisteria02,239,6,who,O,who,WP,False,False,False,False,False
9862,wisteria02,239,7,they,O,they,PRP,False,False,False,False,False
9863,wisteria02,239,8,are,O,are,VBP,False,False,False,False,False
9864,wisteria02,239,9,",",O,",",",",False,False,False,False,False
9865,wisteria02,239,10,nobody,B-NEG,nobody,NN,True,False,False,False,False
9866,wisteria02,239,11,has,O,ha,VBZ,False,False,False,False,False
9867,wisteria02,239,12,an,O,an,DT,False,False,False,False,False
9868,wisteria02,239,13,idea,O,idea,NN,False,False,False,False,False
9869,wisteria02,239,14,.,O,.,.,False,False,False,False,False
9870,wisteria02,240,0,They,O,They,PRP,False,False,False,False,False
9871,wisteria02,240,1,are,O,are,VBP,False,False,False,False,False
9872,wisteria02,240,2,very,O,very,RB,False,False,False,False,False
9873,wisteria02,240,3,violent,O,violent,JJ,False,False,False,False,False
9874,wisteria02,240,4,.,O,.,.,False,False,False,False,False
9875,wisteria02,241,0,Twice,O,Twice,NNP,False,False,False,False,False
9876,wisteria02,241,1,Henderson,O,Henderson,NNP,False,False,False,False,False
9877,wisteria02,241,2,has,O,ha,VBZ,False,False,False,False,False
9878,wisteria02,241,3,lashed,O,lashed,VBN,False,False,False,False,False
9879,wisteria02,241,4,at,O,at,IN,False,False,False,False,False
9880,wisteria02,241,5,folk,O,folk,NN,False,False,False,False,False
9881,wisteria02,241,6,with,O,with,IN,False,False,False,False,False
9882,wisteria02,241,7,his,O,his,PRP$,False,False,False,False,False
9883,wisteria02,241,8,dog-whip,O,dog-whip,NN,False,False,False,False,False
9884,wisteria02,241,9,",",O,",",",",False,False,False,False,False
9885,wisteria02,241,10,and,O,and,CC,False,False,False,False,False
9886,wisteria02,241,11,only,O,only,RB,False,False,False,False,False
9887,wisteria02,241,12,his,O,his,PRP$,False,False,False,False,False
9888,wisteria02,241,13,long,O,long,JJ,False,False,False,False,False
9889,wisteria02,241,14,purse,O,purse,NN,False,False,False,False,False
9890,wisteria02,241,15,and,O,and,CC,False,False,False,False,False
9891,wisteria02,241,16,heavy,O,heavy,JJ,False,False,False,False,False
9892,wisteria02,241,17,compensation,O,compensation,NN,False,False,False,False,False
9893,wisteria02,241,18,have,O,have,VBP,False,False,False,False,False
9894,wisteria02,241,19,kept,O,kept,VBN,False,False,False,False,False
9895,wisteria02,241,20,him,O,him,PRP,False,False,False,False,False
9896,wisteria02,241,21,out,O,out,IN,False,False,False,False,False
9897,wisteria02,241,22,of,O,of,IN,False,False,False,False,False
9898,wisteria02,241,23,the,O,the,DT,False,False,False,False,False
9899,wisteria02,241,24,courts,O,court,NNS,False,False,False,False,False
9900,wisteria02,241,25,.,O,.,.,False,False,False,False,False
9901,wisteria02,242,0,``,O,``,``,False,False,False,False,False
9902,wisteria02,242,1,Well,O,Well,NNP,False,False,False,False,False
9903,wisteria02,242,2,",",O,",",",",False,False,False,False,False
9904,wisteria02,242,3,now,O,now,RB,False,False,False,False,False
9905,wisteria02,242,4,",",O,",",",",False,False,False,False,False
9906,wisteria02,242,5,Watson,O,Watson,NNP,False,False,False,False,False
9907,wisteria02,242,6,",",O,",",",",False,False,False,False,False
9908,wisteria02,242,7,let,O,let,VB,False,False,False,False,False
9909,wisteria02,242,8,us,O,u,PRP,False,False,False,False,False
9910,wisteria02,242,9,judge,O,judge,VB,False,False,False,False,False
9911,wisteria02,242,10,the,O,the,DT,False,False,False,False,False
9912,wisteria02,242,11,situation,O,situation,NN,False,False,False,False,False
9913,wisteria02,242,12,by,O,by,IN,False,False,False,False,False
9914,wisteria02,242,13,this,O,this,DT,False,False,False,False,False
9915,wisteria02,242,14,new,O,new,JJ,False,False,False,False,False
9916,wisteria02,242,15,information,O,information,NN,False,False,False,False,False
9917,wisteria02,242,16,.,O,.,.,False,False,False,False,False
9918,wisteria02,243,0,We,O,We,PRP,False,False,False,False,False
9919,wisteria02,243,1,may,O,may,MD,False,False,False,False,False
9920,wisteria02,243,2,take,O,take,VB,False,False,False,False,False
9921,wisteria02,243,3,it,O,it,PRP,False,False,False,False,False
9922,wisteria02,243,4,that,O,that,IN,False,False,False,False,False
9923,wisteria02,243,5,the,O,the,DT,False,False,False,False,False
9924,wisteria02,243,6,letter,O,letter,NN,False,False,False,False,False
9925,wisteria02,243,7,came,O,came,VBD,False,False,False,False,False
9926,wisteria02,243,8,out,O,out,RB,False,False,False,False,False
9927,wisteria02,243,9,of,O,of,IN,False,False,False,False,False
9928,wisteria02,243,10,this,O,this,DT,False,False,False,False,False
9929,wisteria02,243,11,strange,O,strange,JJ,False,False,False,False,False
9930,wisteria02,243,12,household,O,household,NN,False,False,False,False,False
9931,wisteria02,243,13,and,O,and,CC,False,False,False,False,False
9932,wisteria02,243,14,was,O,wa,VBD,False,False,False,False,False
9933,wisteria02,243,15,an,O,an,DT,False,False,False,False,False
9934,wisteria02,243,16,invitation,O,invitation,NN,False,False,False,False,False
9935,wisteria02,243,17,to,O,to,TO,False,False,False,False,False
9936,wisteria02,243,18,Garcia,O,Garcia,NNP,False,False,False,False,False
9937,wisteria02,243,19,to,O,to,TO,False,False,False,False,False
9938,wisteria02,243,20,carry,O,carry,VB,False,False,False,False,False
9939,wisteria02,243,21,out,O,out,RP,False,False,False,False,False
9940,wisteria02,243,22,some,O,some,DT,False,False,False,False,False
9941,wisteria02,243,23,attempt,O,attempt,NN,False,False,False,False,False
9942,wisteria02,243,24,which,O,which,WDT,False,False,False,False,False
9943,wisteria02,243,25,had,O,had,VBD,False,False,False,False,False
9944,wisteria02,243,26,already,O,already,RB,False,False,False,False,False
9945,wisteria02,243,27,been,O,been,VBN,False,False,False,False,False
9946,wisteria02,243,28,planned,O,planned,VBN,False,False,False,False,False
9947,wisteria02,243,29,.,O,.,.,False,False,False,False,False
9948,wisteria02,244,0,Who,O,Who,WP,False,False,False,False,False
9949,wisteria02,244,1,wrote,O,wrote,VBD,False,False,False,False,False
9950,wisteria02,244,2,the,O,the,DT,False,False,False,False,False
9951,wisteria02,244,3,note,O,note,NN,False,False,False,False,False
9952,wisteria02,244,4,?,O,?,.,False,False,False,False,False
9953,wisteria02,245,0,It,O,It,PRP,False,False,False,False,False
9954,wisteria02,245,1,was,O,wa,VBD,False,False,False,False,False
9955,wisteria02,245,2,someone,O,someone,NN,False,False,False,False,False
9956,wisteria02,245,3,within,O,within,IN,False,False,False,False,False
9957,wisteria02,245,4,the,O,the,DT,False,False,False,False,False
9958,wisteria02,245,5,citadel,O,citadel,NN,False,False,False,False,False
9959,wisteria02,245,6,",",O,",",",",False,False,False,False,False
9960,wisteria02,245,7,and,O,and,CC,False,False,False,False,False
9961,wisteria02,245,8,it,O,it,PRP,False,False,False,False,False
9962,wisteria02,245,9,was,O,wa,VBD,False,False,False,False,False
9963,wisteria02,245,10,a,O,a,DT,False,False,False,False,False
9964,wisteria02,245,11,woman,O,woman,NN,False,False,False,False,False
9965,wisteria02,245,12,.,O,.,.,False,False,False,False,False
9966,wisteria02,246,0,Who,O,Who,WP,False,False,False,False,False
9967,wisteria02,246,1,then,O,then,RB,False,False,False,False,False
9968,wisteria02,246,2,but,O,but,CC,False,False,False,False,False
9969,wisteria02,246,3,Miss,O,Miss,NNP,False,False,False,False,False
9970,wisteria02,246,4,Burnet,O,Burnet,NNP,False,False,False,False,False
9971,wisteria02,246,5,",",O,",",",",False,False,False,False,False
9972,wisteria02,246,6,the,O,the,DT,False,False,False,False,False
9973,wisteria02,246,7,governess,O,governess,NN,False,False,False,False,False
9974,wisteria02,246,8,?,O,?,.,False,False,False,False,False
9975,wisteria02,247,0,All,O,All,DT,False,False,False,False,False
9976,wisteria02,247,1,our,O,our,PRP$,False,False,False,False,False
9977,wisteria02,247,2,reasoning,O,reasoning,NN,False,False,False,False,False
9978,wisteria02,247,3,seems,O,seems,VBZ,False,False,False,False,False
9979,wisteria02,247,4,to,O,to,TO,False,False,False,False,False
9980,wisteria02,247,5,point,O,point,VB,False,False,False,False,False
9981,wisteria02,247,6,that,O,that,DT,False,False,False,False,False
9982,wisteria02,247,7,way,O,way,NN,False,False,False,False,False
9983,wisteria02,247,8,.,O,.,.,False,False,False,False,False
9984,wisteria02,248,0,At,O,At,IN,False,False,False,False,False
9985,wisteria02,248,1,any,O,any,DT,False,False,False,False,False
9986,wisteria02,248,2,rate,O,rate,NN,False,False,False,False,False
9987,wisteria02,248,3,",",O,",",",",False,False,False,False,False
9988,wisteria02,248,4,we,O,we,PRP,False,False,False,False,False
9989,wisteria02,248,5,may,O,may,MD,False,False,False,False,False
9990,wisteria02,248,6,take,O,take,VB,False,False,False,False,False
9991,wisteria02,248,7,it,O,it,PRP,False,False,False,False,False
9992,wisteria02,248,8,as,O,a,IN,False,False,False,False,False
9993,wisteria02,248,9,a,O,a,DT,False,False,False,False,False
9994,wisteria02,248,10,hypothesis,O,hypothesis,NN,False,False,False,False,False
9995,wisteria02,248,11,and,O,and,CC,False,False,False,False,False
9996,wisteria02,248,12,see,O,see,VB,False,False,False,False,False
9997,wisteria02,248,13,what,O,what,WP,False,False,False,False,False
9998,wisteria02,248,14,consequences,O,consequence,VBZ,False,False,False,False,False
9999,wisteria02,248,15,it,O,it,PRP,False,False,False,False,False
10000,wisteria02,248,16,would,O,would,MD,False,False,False,False,False
10001,wisteria02,248,17,entail,O,entail,VB,False,False,False,False,False
